id,average_rating,num_votes,is_adult
2499,6.9,78874,False
2500,5.5,767,False
2501,6.9,1429,False
2502,5.8,768,False
2503,5.3,100432,False
2504,5.5,146,False
2505,6.6,1130,False
2506,6.8,130,False
2507,7.4,66,False
2508,6.2,31,False
2509,5.7,823,False
2510,4.8,7978,False
2511,4.7,796,False
2512,9.1,3792,False
2513,7.6,311630,False
2514,5.2,757,False
2515,7.8,683,False
2516,5.8,18455,False
2517,7.0,411,False
2518,3.8,6854,False
2519,5.1,1173,False
2520,5.8,834,False
2521,6.9,915,False
2522,6.0,1396,False
2523,5.8,105,False
2524,9.5,18,False
2525,7.6,451,False
2526,6.2,884,False
2527,5.6,20053,False
2528,8.4,693,False
2529,5.3,253,False
2530,6.8,32,False
2531,7.5,11,False
2532,6.5,1667,False
2533,7.6,87,False
2534,6.6,3470,False
2535,8.8,2243,False
2536,9.0,2001,False
2537,6.6,2449,False
2538,5.4,2076,False
2539,6.6,584,False
2540,6.5,419,False
2541,6.1,19526,False
2542,5.8,8000,False
2543,5.8,249,False
2544,6.6,68,False
2545,7.3,247048,False
2546,6.1,1213,False
2547,7.3,38,False
2548,6.7,2645,False
2549,5.7,1326,False
2550,8.4,26,False
2551,6.4,185,False
2552,8.1,15,False
2553,7.9,11,False
2554,5.9,1685,False
2555,6.0,252,False
2556,5.7,19258,False
2557,8.3,366,False
2558,6.7,6946,False
2559,6.7,364,False
2560,6.1,11675,False
2561,5.3,99752,False
2562,5.4,8,False
2563,6.3,3507,False
2564,7.9,2445,False
2565,7.5,6,False
2566,7.8,245,False
2567,8.4,884,False
2568,3.8,139,False
2569,7.9,10,False
2570,7.9,761,False
2571,6.0,67,False
2572,6.6,518,False
2573,7.2,25828,False
2574,5.8,5116,False
2575,7.0,12036,False
2576,3.8,621,False
2577,8.2,689,False
2578,6.6,1238,False
2579,6.1,138,False
2580,8.2,541243,False
2581,7.1,138087,False
2582,7.4,43398,False
2583,6.2,3805,False
2584,6.1,95106,False
2585,4.3,193,False
2586,5.6,494,False
2587,5.8,2383,False
2588,6.8,52225,False
2589,7.5,142,False
2590,7.6,93989,False
2591,6.7,3312,False
2592,7.5,9247,False
2593,7.4,6487,False
2594,7.8,406,False
2595,5.6,626,False
2596,7.1,42429,False
2597,7.0,572,False
2598,7.5,11,False
2599,6.8,257,False
2600,6.9,145,False
2601,7.7,1477,False
2602,7.5,593,False
2603,6.2,7673,False
2604,6.1,17803,False
2605,6.2,3413,False
2606,5.1,28,False
2607,8.4,8,False
2608,7.2,312,False
2609,7.1,84,False
2610,7.6,9314,False
2611,8.5,11127,False
2612,7.9,6009,False
2613,6.3,7,False
2614,6.9,110,False
2615,7.4,8,False
2616,6.2,30,False
2617,7.4,6104,False
2618,7.5,9201,False
2619,4.8,6801,False
2620,7.2,3121,False
2621,7.4,777,False
2622,7.7,125,False
2623,7.7,49,False
2624,7.6,42,False
2625,4.5,94,False
2626,7.8,25,False
2627,7.4,874,False
2628,6.9,455,False
2629,7.2,2330,False
2630,6.2,305,False
2631,6.0,143,False
2632,5.1,598,False
2633,7.7,80,False
2634,7.0,22,False
2635,5.8,1547,False
2636,7.5,4075,False
2637,4.7,143,False
2638,8.3,1461,False
2639,7.9,1745,False
2640,6.5,856,False
2641,6.5,897,False
2642,6.9,2804,False
2643,7.2,7416,False
2644,7.7,1325,False
2645,5.4,344,False
2646,5.5,17985,False
2647,7.6,490,False
2648,5.6,56,False
2649,8.5,99616,False
2650,5.5,14259,False
2651,7.2,124411,False
2652,5.6,2918,False
2653,5.8,670,False
2654,5.2,2701,False
2655,8.1,16702,False
2656,6.3,4346,False
2657,7.6,994,False
2658,8.0,161,False
2659,6.6,285,False
2660,7.0,32302,False
2661,6.3,12029,False
2662,5.2,118,False
2663,6.4,342,False
2664,7.1,5298,False
2665,6.8,1840,False
2666,5.6,788,False
2667,7.2,56,False
2668,8.3,1499,False
2669,6.2,3050,False
2670,7.2,5,False
2671,7.1,9578,False
2672,6.2,2638,False
2673,7.0,8,False
2674,4.7,3271,False
2675,7.6,29770,False
2676,6.3,8509,False
2677,5.6,2354,False
2678,6.6,2809,False
2679,7.6,57558,False
2680,5.5,2042,False
2681,6.5,9837,False
2682,6.6,3643,False
2683,6.3,366,False
2684,5.7,77,False
2685,7.0,34322,False
2686,7.1,656,False
2687,4.4,8238,False
2688,5.6,75234,False
2689,4.4,784,False
2690,6.9,193392,False
2691,5.9,20604,False
2692,6.1,497,False
2693,7.3,1629,False
2694,7.6,13422,False
2695,6.6,208229,False
2696,6.6,323,False
2697,9.1,15,False
2698,6.2,3713,False
2699,5.6,463,False
2700,4.1,719,False
2701,6.5,997,False
2702,8.0,292072,False
2703,7.1,2132,False
2704,8.8,6209,False
2705,5.4,472,False
2706,6.9,18,False
2707,6.0,75,False
2708,5.4,70,False
2709,5.6,305,False
2710,7.0,32572,False
2711,5.5,4630,False
2712,7.3,10730,False
2713,6.7,256,False
2714,6.7,148,False
2715,7.2,76,False
2716,5.9,818,False
2717,6.5,8516,False
2718,5.3,328,False
2719,4.8,11035,False
2720,4.9,1006,False
2721,4.7,597,False
2722,5.0,3442,False
2723,8.5,852,False
2724,6.0,620,False
2725,6.7,29,False
2726,7.9,332,False
2727,9.6,14,False
2728,6.1,35967,False
2729,6.2,9,False
2730,6.3,600,False
2731,6.8,49346,False
2732,7.6,704,False
2733,5.9,80,False
2734,5.6,7232,False
2735,7.6,286,False
2736,5.6,1287,False
2737,5.2,2774,False
2738,8.1,52625,False
2739,7.8,67133,False
2740,4.6,1025,False
2741,6.7,880,False
2742,7.0,52072,False
2743,5.8,8,False
2744,4.8,573,False
2745,6.4,494,False
2746,6.8,211,False
2747,7.0,22319,False
2748,5.9,2689,False
2749,7.4,3812,False
2750,5.9,86,False
2751,5.3,194,False
2752,7.9,1009,False
2753,7.5,13,False
2754,8.0,123,False
2755,6.2,38539,False
2756,5.5,20539,False
2757,6.8,1629,False
2758,7.4,1754,False
2759,7.2,1720,False
2760,6.7,279,False
2761,5.5,28,False
2762,7.8,9870,False
2763,5.0,1768,False
2764,6.0,892,False
2765,5.0,214,False
2766,7.5,87,False
2767,7.5,12122,False
2768,6.0,6,False
2769,6.9,10,False
2770,7.2,5,False
2771,6.5,1277,False
2772,6.3,147,False
2773,6.0,5,False
2774,7.9,255119,False
2775,6.5,2041,False
2776,5.5,1639,False
2777,8.6,163,False
2778,5.1,711,False
2779,6.8,12469,False
2780,6.8,9960,False
2781,6.7,78537,False
2782,6.7,1448,False
2783,5.8,6798,False
2784,5.0,31,False
2785,5.9,1288,False
2786,8.4,3693,False
2787,6.9,119,False
2788,6.6,2054,False
2789,6.5,7190,False
2790,4.6,210,False
2791,7.3,907,False
2792,6.8,113,False
2793,5.7,310,False
2794,6.2,499,False
2795,6.0,3515,False
2796,5.0,263,False
2797,3.3,36,False
2798,7.0,100,False
2799,6.1,29,False
2800,6.7,739,False
2801,7.2,72,False
2802,6.3,4234,False
2803,4.1,21413,False
2804,7.2,101535,False
2805,8.4,1438,False
2806,6.0,3576,False
2807,7.1,476,False
2808,6.5,566,False
2809,4.8,295,False
2810,7.4,403,False
2811,6.2,64,False
2812,6.8,2849,False
2813,7.2,6607,False
2814,6.4,519,False
2815,6.7,369,False
2816,7.3,520394,False
2817,6.2,346331,False
2818,6.1,37,False
2819,6.5,2025,False
2820,4.3,211,False
2821,6.7,10236,False
2822,6.4,669,False
2823,6.8,1003,False
2824,8.1,3602,False
2825,4.2,3061,False
2826,4.9,2841,False
2827,8.6,7278,False
2828,6.3,3863,False
2829,5.0,106,False
2830,7.6,26121,False
2831,7.6,38503,False
2832,7.2,16745,False
2833,8.1,2930,False
2834,7.3,750,False
2835,6.6,23,False
2836,5.6,5,False
2837,6.7,3568,False
2838,4.8,288,False
2839,6.2,21542,False
2840,5.2,141,False
2841,6.9,4586,False
2842,6.7,1927,False
2843,7.2,2167,False
2844,5.2,344,False
2845,7.2,868,False
2846,7.0,376,False
2847,7.2,1303,False
2848,6.8,36730,False
2849,6.1,7959,False
2850,8.7,3850,False
2851,5.8,4112,False
2852,7.5,1944,False
2853,6.6,76584,False
2854,5.2,26,False
2855,4.5,31,False
2856,8.0,3012,False
2857,7.5,2258,False
2858,7.7,1526,False
2859,4.4,230,False
2860,4.8,246,False
2861,6.3,1123,False
2862,6.1,69561,False
2863,6.1,399,False
2864,7.6,136,False
2865,7.4,2913,False
2866,4.7,4642,False
2867,7.5,165784,False
2868,7.3,13,False
2869,6.6,2986,False
2870,7.6,15,False
2871,7.7,23,False
2872,6.1,14,False
2873,7.7,9,False
2874,5.9,15892,False
2875,7.0,5,False
2876,6.4,4264,False
2877,7.5,48809,False
2878,8.2,37533,False
2879,7.6,1782,False
2880,7.4,44207,False
2881,8.7,58,False
2882,7.0,12943,False
2883,5.6,84699,False
2884,6.9,8,False
2885,8.6,1298,False
2886,4.4,330,False
2887,4.8,104,False
2888,5.4,2929,False
2889,7.4,16397,False
2890,6.7,2984,False
2891,7.7,77,False
2892,3.3,1449,False
2893,5.4,5244,False
2894,4.4,463,False
2895,7.6,3654,False
2896,7.3,568,False
2897,6.6,5794,False
2898,7.0,571,False
2899,7.9,1729,False
2900,7.6,1465,False
2901,5.9,4299,False
2902,6.4,21311,False
2903,6.9,2503,False
2904,7.4,592,False
2905,6.3,334,False
2906,5.2,425,False
2907,5.6,410,False
2908,4.6,1376,False
2909,5.7,10701,False
2910,5.2,4480,False
2911,6.3,118,False
2912,7.4,148352,False
2913,7.3,9189,False
2914,8.7,852,False
2915,6.2,22,False
2916,6.1,42,False
2917,6.5,78017,False
2918,5.5,2572,False
2919,8.1,252,False
2920,6.4,23,False
2921,7.5,2349,False
2922,6.2,28083,False
2923,6.0,12724,False
2924,8.5,92,False
2925,3.9,335,False
2926,5.9,693,False
2927,4.8,4058,False
2928,6.6,602,False
2929,5.7,227,False
2930,6.8,454,False
2931,6.9,545,False
2932,6.6,564,False
2933,6.2,330,False
2934,6.1,502,False
2935,6.8,469,False
2936,6.9,419,False
2937,6.6,103030,False
2938,4.8,640,False
2939,5.4,27,False
2940,5.6,57213,False
2941,4.3,10148,False
2942,8.4,231,False
2943,8.2,505235,False
2944,7.6,519,False
2945,8.2,1839,False
2946,8.1,371308,False
2947,7.9,337943,False
2948,7.4,278755,False
2949,6.1,8682,False
2950,6.2,5087,False
2951,6.6,855,False
2952,7.3,972,False
2953,8.0,11,False
2954,7.2,98,False
2955,6.8,304,False
2956,5.4,664,False
2957,8.9,2211,False
2958,6.7,1728,False
2959,7.1,10,False
2960,5.1,55,False
2961,5.8,2371,False
2962,6.1,40,False
2963,6.8,127,False
2964,7.2,3823,False
2965,7.6,193,False
2966,4.3,100139,False
2967,6.8,12,False
2968,8.5,8,False
2969,7.3,6,False
2970,6.5,57220,False
2971,5.2,201,False
2972,7.7,26208,False
2973,5.8,137393,False
2974,6.7,15,False
2975,7.6,848,False
2976,6.8,63319,False
2977,5.8,1078,False
2978,6.3,51312,False
2979,3.1,286,False
2980,6.2,2859,False
2981,8.8,4588,False
2982,5.4,74,False
2983,5.2,35118,False
2984,4.5,11620,False
2985,4.7,306,False
2986,5.5,3524,False
2987,6.5,633,False
2988,6.2,2414,False
2989,7.3,2827,False
2990,7.4,170243,False
2991,6.3,52,False
2992,7.4,43765,False
2993,4.9,1022,False
2994,6.7,13820,False
2995,7.2,333,False
2996,5.7,336,False
2997,5.2,260,False
2998,7.7,5947,False
2999,6.2,1516,False
3000,5.8,44,False
3001,7.2,6377,False
3002,6.4,32091,False
3003,5.7,6,False
3004,4.7,47,False
3005,8.0,619,False
3006,6.4,265,False
3007,6.9,2487,False
3008,6.0,105783,False
3009,5.8,10842,False
3010,6.3,2191,False
3011,7.4,229,False
3012,6.3,560,False
3013,6.7,456,False
3014,6.2,401,False
3015,5.5,31470,False
3016,4.0,396,False
3017,7.3,15107,False
3018,6.8,81,False
3019,6.8,405,False
3020,6.1,4131,False
3021,5.5,253,False
3022,3.9,14,False
3023,3.2,53,False
3024,6.1,1033,False
3025,4.5,275,False
3026,7.6,1516,False
3027,5.3,346,False
3028,6.9,73349,False
3029,7.4,3226,False
3030,7.7,1552,False
3031,5.2,579,False
3032,7.8,22302,False
3033,7.3,503,False
3034,6.3,233,False
3035,9.1,3218,False
3036,7.4,3109,False
3037,6.5,20,False
3038,8.2,24670,False
3039,4.7,2624,False
3040,6.3,195,False
3041,6.7,12178,False
3042,7.4,90074,False
3043,7.7,65,False
3044,3.4,334,False
3045,5.2,1456,False
3046,7.2,1328,False
3047,6.6,370,False
3048,4.4,1913,False
3049,6.6,307,False
3050,6.9,83860,False
3051,3.9,16,False
3052,6.3,26099,False
3053,8.0,1151,False
3054,7.9,423256,False
3055,7.3,13,False
3056,2.3,48,False
3057,7.9,694,False
3058,7.2,136,False
3059,6.3,5735,False
3060,8.6,5,False
3061,6.5,973,False
3062,5.8,82115,False
3063,7.2,85,False
3064,4.7,2331,False
3065,7.3,15,False
3066,5.4,17699,False
3067,5.4,8,True
3068,7.0,44,False
3069,7.6,365,False
3070,7.1,20712,False
3071,6.5,1620,False
3072,5.5,9615,False
3073,6.4,8302,False
3074,6.6,267,False
3075,7.0,3840,False
3076,6.6,3669,False
3077,6.5,3360,False
3078,6.7,5713,False
3079,3.2,1200,False
3080,6.5,263,False
3081,6.5,288,False
3082,5.7,99,False
3083,7.6,1337,False
3084,7.2,229,False
3085,7.1,633,False
3086,7.0,930,False
3087,6.9,306925,False
3088,3.6,3620,False
3089,6.2,206,False
3090,7.5,6076,False
3091,7.9,2852,False
3092,6.3,86,False
3093,6.8,666,False
3094,8.5,52396,False
3095,6.9,9623,False
3096,7.9,25861,False
3097,5.5,411,False
3098,4.7,50,False
3099,5.0,22110,False
3100,6.6,28,False
3101,6.4,14583,False
3102,6.8,1625,False
3103,6.2,150776,False
3104,8.1,7,True
3105,4.5,139,False
3106,6.6,14522,False
3107,7.3,2892,False
3108,6.6,871,False
3109,7.9,969,False
3110,5.8,322,False
3111,6.6,826,False
3112,6.0,14847,False
3113,5.4,1130,False
3114,8.2,3405,False
3115,7.9,127,False
3116,7.5,17104,False
3117,7.8,475179,False
3118,5.9,11835,False
3119,6.0,23568,False
3120,6.8,230,False
3121,6.3,68757,False
3122,7.1,703,False
3123,4.4,1355,False
3124,6.1,2724,False
3125,4.5,2945,False
3126,7.6,3125,False
3127,8.5,11258,False
3128,6.6,10773,False
3129,5.6,846,False
3130,7.5,2990,False
3131,6.0,2254,False
3132,9.0,704,False
3133,7.2,11069,False
3134,6.3,280,False
3135,6.3,71422,False
3136,7.3,4781,False
3137,6.5,32,False
3138,8.1,5911,False
3139,6.5,3449,False
3140,4.8,7394,False
3141,6.5,3705,False
3142,7.5,243482,False
3143,8.7,2930,False
3144,7.3,2219,False
3145,3.1,163,False
3146,3.3,320,False
3147,8.1,57,False
3148,7.2,364,False
3149,8.6,30176,False
3150,7.1,3567,False
3151,7.0,35,False
3152,7.5,6,False
3153,6.3,710,False
3154,7.1,1980,False
3155,6.8,12812,False
3156,5.4,22898,False
3157,3.4,602,False
3158,8.3,2421,False
3159,5.3,8313,False
3160,6.8,27261,False
3161,7.0,595,False
3162,7.1,35343,False
3163,7.4,25,False
3164,7.2,330,False
3165,5.8,209,False
3166,7.9,10490,False
3167,6.8,23997,False
3168,4.7,9881,False
3169,6.9,324340,False
3170,6.5,362630,False
3171,7.1,154,False
3172,6.2,8787,False
3173,7.2,70,False
3174,4.5,10,False
3175,7.0,89,False
3176,5.8,4788,False
3177,6.2,4922,False
3178,6.8,113,False
3179,4.2,1865,False
3180,4.2,1561,False
3181,7.8,2739,False
3182,4.9,8098,False
3183,5.0,37,False
3184,7.3,107629,False
3185,7.1,1478,False
3186,7.4,2615,False
3187,8.1,119,False
3188,6.8,1639,False
3189,6.5,259478,False
3190,6.7,39382,False
3191,4.8,665,False
3192,7.6,24664,False
3193,5.4,104,False
3194,7.8,614,False
3195,5.8,411,False
3196,7.0,825,False
3197,5.4,3848,False
3198,8.5,306190,False
3199,5.4,4817,False
3200,4.2,721,False
3201,7.7,2122,False
3202,6.0,14,False
3203,7.4,899,False
3204,5.1,1021,False
3205,4.3,23687,False
3206,8.6,240,False
3207,6.7,490,False
3208,6.8,396,False
3209,6.3,466,False
3210,8.4,23,False
3211,6.1,178,False
3212,3.1,1137,False
3213,7.1,7,False
3214,4.2,557,False
3215,7.1,5919,False
3216,7.9,1489,False
3217,8.8,6926,False
3218,5.7,45,False
3219,5.6,4214,False
3220,5.1,2731,False
3221,5.7,107825,False
3222,7.7,3200,False
3223,6.1,87640,False
3224,6.8,82,False
3225,6.2,2810,False
3226,4.9,12,False
3227,6.4,1520,False
3228,5.8,9314,False
3229,6.6,4224,False
3230,7.7,5864,False
3231,8.0,95,False
3232,6.8,122,False
3233,6.7,6265,False
3234,6.1,1886,False
3235,7.4,409,False
3236,5.5,2867,False
3237,7.5,478,False
3238,5.9,2625,False
3239,6.8,10119,False
3240,6.1,9618,False
3241,6.3,14494,False
3242,8.3,589,False
3243,6.8,1323,False
3244,5.3,7246,False
3245,6.4,84572,False
3246,6.7,3752,False
3247,9.3,34255,False
3248,6.8,594,False
3249,6.9,11782,False
3250,8.2,8441,False
3251,6.8,273,False
3252,5.6,215,False
3253,6.3,1973,False
3254,7.6,20295,False
3255,6.9,61773,False
3256,4.9,1092,False
3257,8.0,523,False
3258,5.4,33280,False
3259,6.7,1646,False
3260,7.6,12,False
3261,6.4,15166,False
3262,5.8,4020,False
3263,6.0,174,False
3264,7.7,16452,False
3265,3.9,80,False
3266,7.0,201217,False
3267,8.1,4369,False
3268,5.7,1103,False
3269,7.9,21806,False
3270,7.2,11715,False
3271,5.4,267,False
3272,4.5,772,False
3273,6.5,12581,False
3274,7.1,10871,False
3275,5.7,678,False
3276,7.1,382,False
3277,5.3,164,False
3278,7.2,675,False
3279,7.4,10940,False
3280,8.2,624628,False
3281,6.3,2551,False
3282,6.4,258,False
3283,7.5,11,False
3284,6.7,6083,False
3285,6.8,262088,False
3286,6.3,51,False
3287,7.9,174,False
3288,5.2,856,False
3289,5.4,64,False
3290,5.2,639,False
3291,7.6,8,False
3292,4.5,1827,False
3293,7.0,538,False
3294,3.9,614,False
3295,7.1,14,False
3296,7.4,9,False
3297,8.2,5,False
3298,6.7,7044,False
3299,8.1,68216,False
3300,6.3,222038,False
3301,3.7,1378,False
3302,7.0,95233,False
3303,8.3,26850,False
3304,6.7,498,False
3305,7.0,13814,False
3306,6.6,5743,False
3307,4.2,144,False
3308,8.2,13057,False
3309,4.6,1283,False
3310,4.8,54,False
3311,7.6,21278,False
3312,8.1,1425,False
3313,7.0,63,False
3314,7.0,1069,False
3315,7.9,2013,False
3316,6.8,2781,False
3317,5.9,45585,False
3318,5.6,8713,False
3319,3.6,634,False
3320,7.2,79,False
3321,6.9,104251,False
3322,7.2,2173,False
3323,6.4,1063,False
3324,6.8,1841,False
3325,5.2,104299,False
3326,3.3,6,False
3327,4.9,85,False
3328,8.1,838,False
3329,5.7,20,False
3330,4.2,506,False
3331,6.6,51,False
3332,5.0,916,False
3333,7.3,4953,False
3334,6.1,7376,False
3335,6.3,1426,False
3336,5.5,759,False
3337,6.7,60483,False
3338,5.6,905,False
3339,6.5,58270,False
3340,6.1,428,False
3341,5.6,4312,False
3342,6.6,2022,False
3343,5.7,45416,False
3344,7.1,7367,False
3345,7.4,5444,False
3346,6.7,876,False
3347,6.1,36910,False
3348,6.1,2995,False
3349,7.1,687,False
3350,6.6,36320,False
3351,7.3,8276,False
3352,3.8,272,False
3353,5.9,8614,False
3354,6.6,1397,False
3355,7.7,226638,False
3356,6.2,6975,False
3357,6.9,18470,False
3358,6.7,2368,False
3359,6.1,142,False
3360,6.3,38,False
3361,6.0,186,False
3362,7.6,1326,False
3363,7.1,34229,False
3364,5.6,6410,False
3365,6.3,65,False
3366,7.5,126,False
3367,7.2,3906,False
3368,6.9,318725,False
3369,1.6,137,False
3370,8.1,39878,False
3371,6.5,400,False
3372,6.4,690,False
3373,6.2,1095,False
3374,8.1,165231,False
3375,6.0,51354,False
3376,9.5,98790,False
3377,6.8,12247,False
3378,4.6,3059,False
3379,8.1,385258,False
3380,4.1,4105,False
3381,5.7,29120,False
3382,7.4,2503,False
3383,6.4,751,False
3384,6.1,419,False
3385,8.2,20,False
3386,4.3,7,False
3387,5.1,11308,False
3388,7.4,5,False
3389,6.5,49,False
3390,5.7,12357,False
3391,6.3,5980,False
3392,5.7,4607,False
3393,8.3,54,False
3394,6.3,77414,False
3395,8.3,44,False
3396,6.1,13,False
3397,5.1,11677,False
3398,4.9,30,False
3399,6.8,640,False
3400,5.2,15,False
3401,6.3,2073,False
3402,5.3,29749,False
3403,6.1,1817,False
3404,5.7,99481,False
3405,6.8,292,False
3406,5.1,949,False
3407,5.4,1429,False
3408,4.2,172,False
3409,5.4,4038,False
3410,6.5,1134,False
3411,7.3,2763,False
3412,6.5,1479,False
3413,6.5,1665,False
3414,7.6,65,False
3415,6.9,1995,False
3416,6.6,2310,False
3417,6.4,2245,False
3418,5.4,1214,False
3419,6.6,2660,False
3420,4.9,1907,False
3421,7.0,2094,False
3422,5.7,2015,False
3423,6.3,2135,False
3424,6.6,2283,False
3425,5.6,349,False
3426,4.3,264,False
3427,5.1,2214,False
3428,4.4,17687,False
3429,7.3,321,False
3430,7.0,2034,False
3431,3.5,496,False
3432,4.7,48,False
3433,7.7,192442,False
3434,5.8,91,False
3435,6.7,3051,False
3436,7.0,1887,False
3437,8.4,1819,False
3438,7.2,16641,False
3439,6.5,432,False
3440,7.1,237,False
3441,6.4,75,False
3442,6.6,27,False
3443,6.0,9,False
3444,6.0,72917,False
3445,3.9,34314,False
3446,6.6,31,False
3447,8.2,5,False
3448,6.3,22501,False
3449,7.1,234,False
3450,6.3,2328,False
3451,8.3,7644,False
3452,5.7,469,False
3453,5.3,1681,False
3454,6.7,544,False
3455,8.9,1850618,False
3456,8.4,1904,False
3457,4.3,401,False
3458,4.7,192,False
3459,4.3,162,False
3460,4.0,203,False
3461,5.5,4603,False
3462,5.3,491,False
3463,6.6,146013,False
3464,7.9,1030,False
3465,7.7,20079,False
3466,7.3,14079,False
3467,6.7,3002,False
3468,6.2,50,False
3469,6.8,577,False
3470,5.1,108,False
3471,8.4,2300,False
3472,6.6,408302,False
3473,6.8,19288,False
3474,5.7,10492,False
3475,6.0,1016,False
3476,8.2,2044,False
3477,7.0,2570,False
3478,7.5,17400,False
3479,7.3,113,False
3480,6.9,20296,False
3481,7.6,3865,False
3482,7.3,14955,False
3483,6.7,13186,False
3484,5.3,15315,False
3485,5.7,56343,False
3486,6.7,47508,False
3487,5.9,8747,False
3488,6.3,953,False
3489,6.8,40650,False
3490,8.2,325574,False
3491,4.9,2462,False
3492,3.8,2716,False
3493,7.5,20810,False
3494,7.6,4515,False
3495,6.9,2045,False
3496,5.8,3901,False
3497,8.0,477903,False
3498,7.0,121,False
3499,6.4,57,False
3500,5.9,612,False
3501,7.2,9077,False
3502,5.6,1334,False
3503,7.2,5269,False
3504,6.2,7104,False
3505,6.1,3987,False
3506,9.0,253,False
3507,5.8,1666,False
3508,7.3,637,False
3509,4.7,157,False
3510,4.7,363,False
3511,5.4,3670,False
3512,6.7,949,False
3513,7.6,71,False
3514,6.7,1604,False
3515,6.7,1044,False
3516,4.8,2833,False
3517,6.3,3432,False
3518,5.4,23,False
3519,8.2,113162,False
3520,7.2,240115,False
3521,5.0,6,False
3522,5.6,3849,False
3523,7.1,596,False
3524,5.2,217,False
3525,6.5,1434,False
3526,6.9,264,False
3527,7.2,103,False
3528,5.4,14,False
3529,4.6,7618,False
3530,5.9,8309,False
3531,7.2,1492,False
3532,5.8,124,False
3533,6.7,137,False
3534,4.2,55,False
3535,4.7,15174,False
3536,5.9,2100,False
3537,7.1,300319,False
3538,5.0,6,False
3539,5.4,1976,False
3540,6.8,5,False
3541,6.0,32800,False
3542,7.7,84388,False
3543,7.2,5031,False
3544,7.2,2887,False
3545,7.9,102,False
3546,5.0,4541,False
3547,8.4,177,False
3548,3.7,1087,False
3549,6.5,244,False
3550,9.1,330,False
3551,6.6,3775,False
3552,7.9,162,False
3553,7.2,596,False
3554,7.3,1329,False
3555,6.6,611,False
3556,4.3,1893,False
3557,6.4,51595,False
3558,6.4,130,False
3559,6.2,67218,False
3560,6.8,262,False
3561,4.6,32,False
3562,7.1,201,False
3563,7.2,6,False
3564,6.6,10,False
3565,7.7,279,False
3566,6.6,19,False
3567,6.9,9,False
3568,7.7,11,False
3569,4.5,125,False
3570,6.1,465,False
3571,8.5,1854,False
3572,6.2,2414,False
3573,7.0,2303,False
3574,7.3,640,False
3575,7.0,1065,False
3576,7.3,1904,False
3577,6.6,632,False
3578,5.1,15,False
3579,7.5,23470,False
3580,8.7,9558,False
3581,7.9,790,False
3582,7.1,139408,False
3583,6.2,15632,False
3584,9.1,3785,False
3585,8.1,1641,False
3586,8.5,1277,False
3587,6.5,5466,False
3588,7.9,167,False
3589,5.8,163042,False
3590,8.0,389,False
3591,6.8,16,False
3592,6.5,411,False
3593,7.1,352,False
3594,5.4,6622,False
3595,7.0,391,False
3596,7.3,1430,False
3597,6.2,487,False
3598,7.0,6896,False
3599,7.2,135,False
3600,7.0,3489,False
3601,8.9,9,False
3602,7.3,135,False
3603,8.9,4555,False
3604,6.8,8,False
3605,6.4,37287,False
3606,5.3,3763,False
3607,5.2,221,False
3608,5.7,3766,False
3609,7.4,1095,False
3610,5.2,8566,False
3611,7.3,199525,False
3612,5.7,486,False
3613,8.1,4645,False
3614,3.3,832,False
3615,8.0,15494,False
3616,4.3,171,False
3617,5.5,272,False
3618,6.0,85223,False
3619,5.2,18501,False
3620,8.2,61,False
3621,5.2,2928,False
3622,6.0,10,False
3623,5.5,3022,False
3624,8.0,18894,False
3625,3.5,400,False
3626,4.7,32,False
3627,8.5,472,False
3628,5.8,4178,False
3629,8.1,1274,False
3630,7.3,113,False
3631,6.2,773,False
3632,7.1,3145,False
3633,7.0,111,False
3634,7.7,549,False
3635,6.1,221,False
3636,4.9,11482,False
3637,5.5,605,False
3638,6.7,143,False
3639,3.8,1739,False
3640,8.5,3441,False
3641,6.1,69,False
3642,5.7,3480,False
3643,7.7,20973,False
3644,7.0,3510,False
3645,8.1,524934,False
3646,6.8,7463,False
3647,7.3,194243,False
3648,6.8,176562,False
3649,6.9,189603,False
3650,5.3,128478,False
3651,4.4,138,False
3652,5.8,523,False
3653,6.1,6792,False
3654,2.7,1155,False
3655,3.5,404,False
3656,7.1,2034,False
3657,8.4,69,False
3658,6.2,468,False
3659,7.7,143050,False
3660,6.4,494,False
3661,8.1,3220,False
3662,5.3,4842,False
3663,6.6,4965,False
3664,2.2,2018,False
3665,6.5,725,False
3666,7.0,2969,False
3667,8.2,1146,False
3668,8.1,378401,False
3669,7.0,1763,False
3670,5.4,490,False
3671,7.6,3744,False
3672,7.1,303,False
3673,7.9,7359,False
3674,7.1,367,False
3675,6.6,15,False
3676,5.4,1049,False
3677,6.7,738,False
3678,7.0,13890,False
3679,8.0,196641,False
3680,7.3,143068,False
3681,5.7,20681,False
3682,7.5,696,False
3683,6.4,576,False
3684,6.4,582,False
3685,7.1,12,False
3686,6.8,39310,False
3687,4.8,1271,False
3688,8.8,1002,False
3689,7.6,1055,False
3690,5.6,93798,False
3691,6.2,1348,False
3692,6.0,5,False
3693,4.3,441,False
3694,6.6,2421,False
3695,8.4,4270,False
3696,7.4,1323,False
3697,4.2,568,False
3698,6.6,1723,False
3699,7.1,1557,False
3700,7.9,68735,False
3701,7.1,23759,False
3702,7.3,818,False
3703,5.2,600,False
3704,6.0,139364,False
3705,4.0,129,False
3706,5.2,16040,False
3707,7.1,253,False
3708,6.6,125,False
