id,type,genres,average_rating,num_votes,is_adult
4475,movie,"Biography,Drama,Sport",7.8,344116,False
4476,movie,"Horror,Thriller",5.2,98044,False
4477,tvSeries,Reality-TV,7.7,3382,False
4478,movie,Drama,4.9,268,False
4479,movie,Comedy,4.6,3203,False
4480,movie,Comedy,6.4,44277,False
4481,tvMiniSeries,"Crime,Drama,Mystery",7.7,8618,False
4482,tvSeries,"Comedy,Talk-Show",7.1,1595,False
4483,movie,"Comedy,Family,Fantasy",4.9,76532,False
4484,movie,"Comedy,Family,Romance",3.7,21961,False
4485,movie,Drama,7.6,97621,False
4486,movie,"Action,Drama",6.7,1274,False
4487,movie,"Action,Adventure,Fantasy",6.6,101836,False
4488,movie,Documentary,6.8,645,False
4489,tvEpisode,Comedy,8.2,187,False
4490,movie,"Action,Thriller",7.0,104214,False
4491,movie,"Horror,Mystery,Thriller",4.8,40356,False
4492,tvEpisode,"Crime,Drama,Horror",7.9,109,False
4493,movie,"Drama,Fantasy,Horror",6.4,270,False
4494,movie,"Crime,Drama,Horror",6.3,1933,False
4495,tvMiniSeries,"Crime,Drama,Horror",6.9,263,False
4496,movie,Horror,5.3,616,False
4497,tvEpisode,"Adventure,Animation,Comedy",7.2,56,False
4498,movie,"Comedy,Drama",7.3,3881,False
4499,movie,"Biography,Drama",7.2,129520,False
4500,movie,"Action,Documentary,Sport",6.2,56,False
4501,movie,"Crime,Thriller",6.4,59142,False
4502,tvEpisode,Talk-Show,5.1,7,False
4503,movie,"Comedy,Drama",7.3,62547,False
4504,movie,"Action,Crime,Drama",6.8,10791,False
4505,movie,Documentary,7.9,16902,False
4506,movie,"Animation,Drama,Romance",7.5,36164,False
4507,movie,Documentary,6.3,373,False
4508,movie,Comedy,3.7,13,False
4509,movie,"Crime,Drama",5.3,437,False
4510,movie,"Drama,History",6.7,3817,False
4511,short,"Drama,Short",5.7,22,False
4512,movie,"Crime,Drama,Mystery",7.8,428541,False
4513,tvSeries,Drama,6.8,14,False
4514,movie,"Drama,Horror",5.6,4130,False
4515,movie,"Comedy,Drama",5.3,850,False
4516,tvSeries,"Comedy,Crime,Drama",7.1,4974,False
4517,tvSeries,"Action,Drama,Mystery",7.5,372,False
4518,movie,"Crime,Drama,Horror",6.3,16113,False
4519,movie,Comedy,5.8,20848,False
4520,movie,Drama,7.7,716,False
4521,movie,Drama,7.1,326,False
4522,movie,Drama,8.1,192,False
4523,movie,Drama,8.1,186,False
4524,movie,"Action,Biography,Drama",6.6,31922,False
4525,movie,"Action,Drama,History",7.0,4114,False
4526,movie,"Action,Crime,Romance",6.5,609,False
4527,movie,"Biography,Documentary,History",7.1,21135,False
4528,movie,"Comedy,Drama,Mystery",5.9,1575,False
4529,movie,"Action,Drama,War",6.7,21242,False
4530,tvMiniSeries,"Biography,Crime,Drama",7.4,3549,False
4531,movie,"Action,Comedy,Crime",5.8,155847,False
4532,movie,"Adventure,Horror",5.3,39605,False
4533,movie,"Animation,Comedy,Family",5.5,1818,False
4534,movie,"Drama,Romance,War",7.4,37163,False
4535,tvEpisode,"Comedy,Talk-Show",7.8,17,False
4536,short,"Documentary,Drama,Short",6.4,9,False
4537,movie,"Comedy,Drama,Romance",6.0,353,False
4538,movie,"Drama,Thriller",6.5,915,False
4539,movie,"Comedy,Drama,Romance",6.9,29534,False
4540,movie,"Action,Comedy,Crime",5.4,25197,False
4541,movie,Action,4.8,2704,False
4542,movie,"Crime,Drama,Mystery",7.8,526504,False
4543,movie,"Drama,Thriller",7.1,12231,False
4544,movie,"Drama,Horror,Mystery",3.6,2038,False
4545,tvSeries,"Comedy,Family,Fantasy",5.2,1780,False
4546,tvMiniSeries,"Drama,Horror,Mystery",7.4,72689,False
4547,tvEpisode,"Comedy,Talk-Show",4.4,7,False
4548,tvMiniSeries,"Drama,Horror,Mystery",8.6,186621,False
4549,movie,"Drama,Horror,Thriller",3.9,9442,False
4550,tvSeries,"Action,Comedy,Family",6.6,659,False
4551,movie,"Comedy,Romance",5.8,86993,False
4552,movie,Documentary,6.4,43,False
4553,movie,Drama,8.0,432566,False
4554,movie,"Fantasy,Horror,Thriller",4.7,1594,False
4555,movie,"Biography,Crime,Drama",6.9,78086,False
4556,movie,"Comedy,Music,Sci-Fi",7.2,2412,False
4557,movie,"Drama,Fantasy,Romance",5.7,8702,False
4558,tvSeries,"Documentary,Family",7.1,647,False
4559,movie,"Crime,Drama,Thriller",5.4,5354,False
4560,movie,Drama,6.6,58,False
4561,movie,Horror,6.8,2067,False
4562,movie,"Drama,Romance",7.3,2527,False
4563,movie,"Action,Sci-Fi,Thriller",4.7,7547,False
4564,movie,"Drama,Thriller",6.2,12327,False
4565,movie,"Comedy,Drama",7.3,77709,False
4566,tvEpisode,"Crime,Drama,Horror",7.0,495,False
4567,tvEpisode,"Action,Crime,Drama",8.7,838,False
4568,tvEpisode,"Crime,Drama,Mystery",7.9,1506,False
4569,tvMiniSeries,Documentary,9.3,3779,False
4570,movie,"Action,Adventure,Crime",5.1,19303,False
4571,movie,"Documentary,Sport",6.5,908,False
4572,tvMiniSeries,"Adventure,Drama,Mystery",4.6,15059,False
4573,tvSeries,Comedy,4.9,780,False
4574,movie,"Adventure,Comedy,Fantasy",6.8,144900,False
4575,movie,"Drama,History,Thriller",7.6,203837,False
4576,movie,"Horror,Sci-Fi,Thriller",6.3,3293,False
4577,movie,Comedy,6.5,6538,False
4578,tvMiniSeries,"Comedy,Crime,Drama",6.5,2749,False
4579,movie,"Drama,Family,Fantasy",6.0,26510,False
4580,movie,"Biography,Comedy,Crime",6.4,63189,False
4581,tvMiniSeries,"Crime,Documentary",8.0,2153,False
4582,tvMiniSeries,"Crime,Documentary",7.3,5125,False
4583,tvSeries,"Drama,Horror,Mystery",6.3,5288,False
4584,movie,"Crime,Drama",4.4,836,False
4585,movie,Crime,3.8,390,False
4586,movie,"Drama,Sport",6.3,466,False
4587,movie,"Crime,Drama,Thriller",7.1,8059,False
4588,tvEpisode,Comedy,7.8,78,False
4589,movie,"Biography,Comedy,Drama",8.5,772773,False
4590,movie,"Comedy,Fantasy,Romance",6.4,130347,False
4591,movie,"Crime,Thriller",6.4,13625,False
4592,movie,"Crime,Drama,Mystery",8.1,149335,False
4593,movie,"Drama,Mystery,Thriller",6.6,96470,False
4594,tvEpisode,Comedy,8.0,603,False
4595,tvEpisode,"Action,Adventure,Animation",8.2,81,False
4596,tvEpisode,"Comedy,Talk-Show",4.8,8,False
4597,movie,"Biography,Crime,Drama",7.8,333955,False
4598,short,"Documentary,Short",7.4,1664,False
4599,movie,"Biography,Drama",6.4,104163,False
4600,tvSeries,"Action,Animation,Drama",7.2,2490,False
4601,tvEpisode,"Adventure,Comedy",8.7,61,False
4602,movie,"Comedy,Drama",6.3,1408,False
4603,movie,"Action,Thriller",4.8,30,False
4604,movie,Documentary,7.9,2964,False
4605,movie,"Comedy,Drama,Romance",6.8,26219,False
4606,tvSeries,Comedy,7.2,2220,False
4607,movie,Drama,6.3,518,False
4608,tvSeries,"Crime,Drama",7.1,73,False
4609,tvSeries,"Adventure,Animation,Family",4.3,114,False
4610,tvSeries,"Drama,Romance,Thriller",7.8,3852,False
4611,tvEpisode,"Drama,Romance,Thriller",8.6,68,False
4612,movie,"Action,Drama,Family",6.2,164523,False
4613,tvSeries,Action,8.8,12,False
4614,tvMiniSeries,"Crime,Documentary,Mystery",8.1,18895,False
4615,movie,"Drama,Fantasy,Horror",6.3,3307,False
4616,movie,"Action,Western",6.1,2205,False
4617,movie,"Drama,Horror,Mystery",7.0,127883,False
4618,movie,"Drama,Thriller",6.7,13325,False
4619,movie,"Biography,Drama,History",7.2,92799,False
4620,tvSeries,"Fantasy,Mystery,Romance",8.2,6824,False
4621,tvSeries,"Action,Adventure,Fantasy",8.3,747,False
4622,movie,"Biography,Drama,History",8.0,645302,False
4623,tvEpisode,"News,Talk-Show",8.6,5,False
4624,movie,"Comedy,Romance",6.0,68697,False
4625,movie,"Comedy,Romance",5.8,21946,False
4626,movie,Drama,6.5,666,False
4627,movie,"Adventure,Comedy,Drama",5.5,15169,False
4628,tvEpisode,Reality-TV,4.9,8,False
4629,tvSeries,"Drama,Mystery,Romance",7.6,176,False
4630,movie,"Drama,Fantasy,Romance",6.8,141700,False
4631,tvSeries,Comedy,6.5,115,False
4632,movie,"Comedy,Drama",6.2,6571,False
4633,movie,"Documentary,Drama,War",7.1,573,False
4634,movie,"Adventure,Animation,Comedy",5.1,478,False
4635,movie,"Action,Adventure,Family",4.0,154108,False
4636,movie,"Action,Comedy,Crime",7.0,93767,False
4637,tvMiniSeries,"Documentary,Drama,History",7.3,6514,False
4638,tvMiniSeries,"Biography,Documentary,History",9.1,85385,False
4639,movie,"Action,Crime,Drama",3.7,9813,False
4640,movie,"Comedy,Drama,Romance",6.6,868,False
4641,movie,"Horror,Mystery,Thriller",5.6,48164,False
4642,movie,"Drama,Romance",4.9,4560,False
4643,short,"Comedy,Short",6.3,2157,False
4644,movie,"Drama,History,Thriller",6.3,423,False
4645,tvEpisode,"Adventure,Animation,Comedy",8.4,297,False
4646,tvEpisode,"Action,Adventure,Animation",7.3,6,False
4647,movie,Comedy,5.6,5125,False
4648,movie,"Adventure,Biography,Documentary",7.4,3309,False
4649,movie,"Documentary,History",7.2,181,False
4650,movie,"Action,Crime,Drama",6.0,620,False
4651,movie,"Adventure,Documentary,Drama",6.7,1551,False
4652,movie,"Comedy,Romance",5.6,11542,False
4653,movie,"Crime,Drama,Thriller",4.3,13093,False
4654,movie,"Drama,Sport",5.1,258,False
4655,tvSeries,"Comedy,Drama",7.1,752,False
4656,movie,"Comedy,Drama,Romance",5.2,9133,False
4657,movie,"Comedy,Crime,Drama",6.3,45211,False
4658,movie,Comedy,6.1,2500,False
4659,movie,"Comedy,Drama",5.5,3556,False
4660,movie,"Crime,Thriller",6.3,7232,False
4661,movie,"Comedy,Documentary",6.7,422,False
4662,movie,"Action,Biography,Drama",8.1,14968,False
4663,movie,"Comedy,Drama",4.5,492,False
4664,tvSeries,"Drama,Fantasy",7.6,154,False
4665,short,"Drama,Short",6.7,66,False
4666,movie,Drama,6.8,10588,False
4667,movie,"Drama,Romance",5.7,689,False
4668,movie,"Comedy,Romance",5.8,20712,False
4669,movie,"Adventure,Drama,Fantasy",4.2,8324,False
4670,movie,"Adventure,Animation,Drama",7.7,57483,False
4671,movie,Documentary,7.8,6,False
4672,movie,Comedy,4.8,1083,False
4673,movie,"Drama,Mystery,Thriller",8.4,363250,False
4674,tvMiniSeries,"Crime,Drama,Horror",7.0,3861,False
4675,movie,"Comedy,Drama,Romance",7.2,223997,False
4676,movie,"Drama,Horror,Mystery",5.1,8528,False
4677,movie,Comedy,6.1,2658,False
4678,movie,"Comedy,Crime,Drama",7.1,17305,False
4679,movie,"Biography,Comedy,Drama",5.4,3864,False
4680,movie,"Biography,Documentary,History",8.3,11989,False
4681,movie,"Action,Adventure,Drama",8.9,1662581,False
4682,movie,"Action,Adventure,Drama",8.7,1503445,False
4683,movie,"Crime,Drama,Thriller",6.5,1528,False
4684,movie,"Drama,Romance",6.0,3581,False
4685,movie,"Action,Adventure,Drama",5.3,125,False
4686,movie,"Drama,Romance",6.3,211,False
4687,movie,"Comedy,Romance,Sport",3.8,50720,False
4688,movie,"Action,Comedy,Crime",6.1,21852,False
4689,movie,"Comedy,Drama,Romance",6.1,3492,False
4690,movie,"Drama,War",5.8,235,False
4691,movie,"Comedy,Fantasy",6.2,1581,False
4692,movie,Documentary,7.1,2072,False
4693,tvMovie,"Adventure,Animation,Comedy",5.8,23,False
4694,movie,"Action,Comedy,Family",4.8,1903,False
4695,movie,"Crime,Documentary,Music",6.2,646,False
4696,movie,"Comedy,Drama,Fantasy",6.3,2101,False
4697,movie,"Comedy,Horror",4.7,2255,False
4698,video,Comedy,8.0,446,False
4699,movie,Documentary,6.4,919,False
4700,movie,"Action,Adventure,Comedy",6.7,170631,False
4701,tvShort,"Comedy,Mystery",7.2,67,False
4702,movie,Drama,7.2,157669,False
4703,tvEpisode,Family,8.1,9,False
4704,movie,"Action,Sci-Fi",8.7,1699015,False
4705,movie,"Action,Sci-Fi",7.2,521269,False
4706,movie,"Action,Sci-Fi",6.8,452679,False
4707,movie,"Drama,Fantasy,Horror",4.7,2934,False
4708,tvSeries,Comedy,5.6,1535,False
4709,video,Documentary,7.7,267,False
4710,movie,"Drama,Romance",6.1,670,False
4711,movie,"Comedy,War",6.2,127692,False
4712,tvSeries,"Drama,Mystery,Thriller",6.8,6274,False
4713,tvSeries,"Drama,Fantasy,Mystery",6.5,8773,False
4714,movie,"Action,Drama,Thriller",7.5,10,False
4715,tvMiniSeries,"Crime,Drama,Thriller",7.4,2409,False
4716,movie,Comedy,5.0,158,False
4717,tvSeries,"Adventure,Animation,Comedy",8.3,12533,False
4718,movie,"Drama,Fantasy,Sci-Fi",5.6,71153,False
4719,movie,Documentary,7.1,428,False
4720,movie,"Comedy,Thriller",5.5,29,False
4721,tvMiniSeries,Documentary,8.0,4119,False
4722,movie,Documentary,5.9,3014,False
4723,tvMiniSeries,"Crime,Drama,Thriller",6.6,3153,False
4724,short,"Documentary,Short",7.7,6,False
4725,tvEpisode,Drama,8.3,261,False
4726,tvSeries,Drama,6.4,154,False
4727,tvSeries,"Crime,Drama,Thriller",6.9,2715,False
4728,movie,"Adventure,Drama,Fantasy",4.9,112,False
4729,tvSeries,"Drama,Horror,Sci-Fi",5.4,22443,False
4730,short,"Sci-Fi,Short",7.3,6,False
4731,tvEpisode,"Comedy,Talk-Show",7.9,27,False
4732,movie,Drama,6.3,320,False
4733,tvSeries,Documentary,6.7,7,False
4734,movie,Drama,5.8,3618,False
4735,movie,"Drama,Fantasy,Horror",5.4,16203,False
4736,tvEpisode,"Biography,Documentary",7.4,16,False
4737,tvMovie,"Biography,Crime,Documentary",6.2,777,False
4738,tvSeries,"Comedy,Documentary,Reality-TV",7.9,277,False
4739,movie,"Biography,Drama,Mystery",5.3,941,False
4740,movie,"Biography,Drama,History",6.1,5696,False
4741,movie,Documentary,6.6,1759,False
4742,movie,"Comedy,Crime,Drama",6.5,5044,False
4743,tvSeries,Documentary,7.8,2892,False
4744,movie,"Adventure,Comedy,Family",7.1,88129,False
4745,tvEpisode,"Comedy,Short",5.7,7,False
4746,movie,"Biography,Drama,Music",6.6,1639,False
4747,tvSeries,"Biography,Drama",7.8,4262,False
4748,movie,"Comedy,Crime",7.6,154854,False
4749,movie,"Drama,Sport",7.5,44622,False
4750,short,"Documentary,Drama,Short",5.9,650,False
4751,tvEpisode,Comedy,7.7,18,False
4752,tvSeries,Comedy,6.5,1471,False
4753,movie,"Comedy,Drama,Romance",5.7,1975,False
4754,movie,"Action,Drama,Family",4.5,27487,False
4755,movie,"Drama,Mystery,Thriller",6.2,1666,False
4756,movie,"Crime,Drama,Mystery",5.5,11278,False
4757,movie,"Action,Thriller",7.0,21816,False
4758,tvEpisode,"Crime,Documentary",7.4,75,False
4759,tvSeries,Documentary,8.2,1009,False
4760,tvMovie,Documentary,6.4,336,False
4761,movie,"Adventure,Animation,Comedy",5.7,26869,False
4762,short,"Comedy,Short",8.9,12,False
4763,movie,"Adventure,Family,Fantasy",5.6,29904,False
4764,tvEpisode,Drama,7.3,105,False
4765,tvSeries,Drama,8.2,8,False
4766,movie,"Adventure,Drama,Thriller",6.4,14196,False
4767,tvEpisode,"Comedy,Talk-Show",5.9,8,False
4768,movie,"Action,Adventure,Fantasy",6.6,132677,False
4769,movie,"Comedy,Drama,Romance",7.1,36387,False
4770,movie,Comedy,5.5,115,False
4771,movie,"Horror,Thriller",3.2,31666,False
4772,movie,"Comedy,Documentary",6.9,5403,False
4773,movie,"Drama,Romance",6.0,913,False
4774,movie,"Action,Comedy,Crime",6.7,245346,False
4775,movie,Drama,6.8,6447,False
4776,movie,"Drama,War",6.6,24632,False
4777,movie,Comedy,5.5,3966,False
4778,movie,Western,4.7,907,False
4779,tvEpisode,Thriller,6.6,23,False
4780,short,"Drama,Fantasy,Horror",6.7,51,False
4781,tvEpisode,"Adventure,Comedy,Family",8.1,15,False
4782,movie,"Comedy,Thriller",5.5,14605,False
4783,movie,Comedy,5.6,217,False
4784,movie,"Action,Adventure,Crime",5.6,9230,False
4785,movie,"Comedy,Crime",6.4,6570,False
4786,movie,"Drama,Romance",6.5,3458,False
4787,movie,"Action,Thriller",5.9,54307,False
4788,movie,"Crime,Drama,Mystery",6.6,78282,False
4789,movie,"Comedy,Romance",5.8,33833,False
4790,movie,"Comedy,Drama",7.2,4763,False
4791,tvSeries,Romance,7.6,118,False
4792,movie,"Comedy,Romance",6.2,38,False
4793,movie,"Drama,Romance",8.0,467999,False
4794,movie,"Drama,Musical,Romance",7.2,116988,False
4795,short,"Animation,Short",7.7,12,False
4796,tvMiniSeries,"Crime,Documentary",7.7,5709,False
4797,movie,"Biography,Drama,History",6.7,8734,False
4798,movie,"Adventure,Drama,History",7.2,36971,False
4799,movie,"Adventure,Comedy,Crime",5.7,82217,False
4800,video,"Adventure,Animation,Family",6.6,12234,False
4801,movie,"Biography,Drama",6.8,9034,False
4802,movie,"Adventure,Animation,Comedy",6.7,45435,False
4803,movie,Documentary,7.8,6166,False
4804,movie,"Crime,Drama,Thriller",7.3,249625,False
4805,movie,"Action,Crime,Mystery",5.8,4147,False
4806,movie,Thriller,7.0,77,False
4807,tvSeries,Drama,6.7,169,False
4808,movie,Comedy,4.6,241,False
4809,movie,Comedy,4.5,1260,False
4810,movie,"Adventure,Animation,Comedy",6.6,182246,False
4811,movie,"Comedy,Drama",6.9,906,False
4812,movie,"Comedy,Drama",5.8,291,False
4813,movie,"Action,Thriller",4.6,17667,False
4814,movie,"Adventure,Animation,Comedy",7.1,126529,False
4815,tvEpisode,"Comedy,Short",5.2,9,False
4816,movie,"Comedy,Drama,Family",6.0,23291,False
4817,movie,"Comedy,Drama,Family",5.3,7901,False
4818,movie,"Action,Crime",6.6,1651,False
4819,movie,"Biography,Drama",7.3,37722,False
4820,movie,"Comedy,Drama,Musical",5.9,23074,False
4821,tvEpisode,Reality-TV,9.0,5,False
4822,movie,"Action,Adventure,Drama",6.4,173262,False
4823,movie,Thriller,5.8,8,False
4824,tvEpisode,"Action,Animation,Fantasy",7.8,6,False
4825,tvSeries,"Adventure,Animation,Drama",8.6,24776,False
4826,movie,Documentary,6.2,169,False
4827,movie,"Biography,Drama",8.0,455203,False
4828,tvSeries,Documentary,6.7,773,False
4829,movie,Documentary,7.3,776,False
4830,tvSeries,"Drama,History",6.4,118,False
4831,tvSeries,"Drama,Music",7.9,615,False
4832,tvMiniSeries,Drama,8.6,295359,False
4833,tvEpisode,"Drama,Mystery,Sci-Fi",7.8,1549,False
4834,movie,Documentary,6.2,1935,False
4835,movie,"Crime,Drama,Thriller",7.2,65775,False
4836,tvEpisode,\N,7.1,17,False
4837,tvSeries,Reality-TV,5.5,121,False
4838,tvSeries,"Documentary,Sport",7.6,672,False
4839,movie,"Action,Biography,Documentary",7.1,727,False
4840,movie,"Documentary,Sport",7.6,32,False
4841,movie,Drama,6.6,788,False
4842,movie,"Drama,History,Thriller",6.6,24776,False
4843,movie,Drama,5.6,266,False
4844,movie,Action,3.6,1499,False
4845,movie,"Documentary,Music",7.2,71,False
4846,movie,Documentary,5.9,30,False
4847,movie,"Biography,Drama,War",6.9,8036,False
4848,tvSeries,"Drama,Fantasy,Horror",7.1,11479,False
4849,movie,"Action,Adventure,Comedy",4.8,45076,False
4850,movie,"Action,Drama",6.6,13,False
4851,movie,"Horror,Mystery",7.1,323738,False
4852,tvEpisode,"Comedy,Drama,Family",7.2,55,False
4853,tvEpisode,"Crime,Drama,Mystery",8.1,200,False
4854,movie,"Drama,Thriller",6.0,21846,False
4855,tvEpisode,"Adventure,Animation,Fantasy",7.2,33,False
4856,tvMiniSeries,"Crime,Documentary",7.1,6829,False
4857,tvEpisode,"Adventure,Comedy,Family",8.2,8,False
4858,movie,"Action,Adventure,Crime",5.4,434,False
4859,movie,"Adventure,Crime,Thriller",6.4,41710,False
4860,tvShort,"Documentary,Short",7.1,891,False
4861,movie,Thriller,4.8,36840,False
4862,movie,Horror,4.8,231,False
4863,movie,"Action,Crime,Drama",6.4,45230,False
4864,movie,Thriller,6.9,777,False
4865,movie,"Comedy,Romance",5.4,223,False
4866,tvSeries,History,7.3,1268,False
4867,movie,"Adventure,Animation,Comedy",5.9,18264,False
4868,movie,"Comedy,Drama",6.2,99486,False
4869,movie,"Biography,Drama,Music",6.5,46694,False
4870,movie,Drama,4.7,5139,False
4871,movie,"Documentary,History",6.5,511,False
4872,movie,"Crime,Drama",6.2,5301,False
4873,tvMovie,"Biography,Drama",7.3,767,False
4874,tvMovie,"Action,Adventure,Crime",4.9,5859,False
4875,short,"Action,Drama,Short",5.2,5,False
4876,movie,"Action,Drama,Thriller",6.7,36680,False
4877,movie,"Biography,Comedy,Drama",7.0,13585,False
4878,tvSeries,"Comedy,Drama,Fantasy",6.5,789,False
4879,movie,"Comedy,Drama,Musical",6.3,306,False
4880,movie,"Action,Crime,Drama",6.8,122457,False
4881,movie,"Drama,Fantasy,Mystery",6.1,14151,False
4882,tvEpisode,"Crime,Documentary",6.0,32,False
4883,short,"Documentary,Short",6.4,686,False
4884,tvEpisode,"Adventure,Mystery,Reality-TV",8.4,58,False
4885,tvEpisode,"Drama,Mystery,Reality-TV",6.4,7,False
4886,movie,"Adventure,Animation,Comedy",6.5,51685,False
4887,movie,"Crime,Drama",4.0,101,False
4888,tvEpisode,"Action,Adventure,Animation",8.2,499,False
4889,movie,"Biography,Crime,Documentary",7.6,5467,False
4890,tvMiniSeries,"Documentary,History",8.3,1240,False
4891,movie,Comedy,4.9,2867,False
4892,movie,"Documentary,Sport",7.4,1393,False
4893,movie,"Drama,Thriller",5.6,4419,False
4894,movie,"Comedy,Drama",5.2,14,False
4895,tvMovie,Documentary,7.8,1592,False
4896,movie,"Action,Drama,History",7.2,33399,False
4897,movie,"Comedy,Drama,Romance",6.5,1144,False
4898,movie,"Drama,Mystery,Sci-Fi",6.1,63213,False
4899,movie,"Drama,Horror,Sci-Fi",5.3,38853,False
4900,tvEpisode,"Action,Adventure,Animation",8.5,63,False
4901,movie,"Action,Adventure,Crime",4.8,3364,False
4902,movie,"Horror,Mystery,Sci-Fi",5.9,3866,False
4903,movie,"Drama,Romance",7.6,1084,False
4904,movie,"Drama,Romance",7.6,7445,False
4905,movie,"Action,Adventure,Comedy",5.6,8315,False
4906,tvEpisode,"Comedy,Drama,Romance",8.1,142,False
4907,tvEpisode,"Comedy,Mystery,Sci-Fi",7.7,1161,False
4908,movie,"Adventure,Animation,Comedy",5.4,84687,False
4909,movie,"Adventure,Animation,Comedy",5.3,38571,False
4910,movie,"Documentary,Drama",7.6,68506,False
4911,movie,"Biography,Drama",7.7,633946,False
4912,tvEpisode,"Comedy,Short",4.9,7,False
4913,tvSeries,"Drama,Mystery,Sci-Fi",7.1,20858,False
4914,tvEpisode,"Crime,Documentary",8.1,56,False
4915,movie,Drama,5.2,74,False
4916,movie,"Comedy,Drama,Romance",7.1,145454,False
4917,short,"Documentary,Short,Sport",7.4,2660,False
4918,movie,"Action,Adventure,Drama",6.5,89321,False
4919,movie,Drama,6.5,442,False
4920,tvSpecial,"Action,Adventure,Animation",5.9,158,False
4921,tvMiniSeries,"Drama,History",7.9,33166,False
4922,movie,"Biography,Drama,History",6.1,707,False
4923,movie,"Action,Comedy,Family",5.5,41385,False
4924,movie,"Documentary,Mystery",6.6,1060,False
4925,movie,"Documentary,Drama,History",8.1,8687,False
4926,movie,Documentary,6.8,6,False
4927,movie,"Comedy,Drama",7.3,79495,False
4928,movie,Thriller,6.4,848,False
4929,movie,"Biography,Drama,History",6.9,38607,False
4930,tvSeries,Documentary,7.5,561,False
4931,tvSeries,"Adventure,Drama,Mystery",6.3,1011,False
4932,tvEpisode,Drama,7.5,51,False
4933,tvSeries,"Short,Thriller",6.3,949,False
4934,tvEpisode,"Drama,Mystery,Sci-Fi",7.9,1423,False
4935,tvEpisode,"Crime,Drama",7.8,276,False
4936,movie,"Adventure,Drama,Sci-Fi",5.6,18,False
4937,tvMiniSeries,"Crime,Drama,Mystery",7.3,36345,False
4938,movie,Thriller,4.4,648,False
4939,movie,"Action,Comedy,Romance",6.2,1789,False
4940,movie,"Documentary,History",7.0,1307,False
4941,movie,"Horror,Thriller",5.4,8648,False
4942,tvSeries,"Action,Adventure,Animation",6.2,3201,False
4943,movie,Comedy,4.4,180,False
4944,movie,"Documentary,Drama,History",6.7,322,False
4945,movie,"Action,Crime,Drama",6.3,39411,False
4946,movie,"Action,Crime,Thriller",6.4,187665,False
4947,movie,"Crime,Drama,Thriller",7.4,184213,False
4948,movie,"Comedy,Drama",5.8,973,False
4949,movie,"Biography,Drama,Romance",7.7,410061,False
4950,movie,"Comedy,Romance",6.1,222,False
4951,movie,"Crime,Documentary",8.2,1209,False
4952,movie,Comedy,6.0,943,False
4953,movie,Documentary,6.6,289,False
4954,movie,"Action,Adventure,Sci-Fi",6.0,119161,False
4955,movie,"Drama,Fantasy,Romance",7.1,142065,False
4956,movie,"Drama,Mystery,Romance",4.8,28678,False
4957,movie,"Action,Thriller",6.0,226714,False
4958,movie,Drama,6.4,2516,False
4959,tvSeries,Crime,7.0,2335,False
4960,tvEpisode,"Comedy,Fantasy,Horror",9.4,2667,False
4961,tvEpisode,"Crime,Drama",7.9,445,False
4962,movie,"Drama,History,Thriller",7.8,127636,False
4963,tvMiniSeries,"Crime,Documentary",8.2,8621,False
4964,movie,"Comedy,Family",5.8,2364,False
4965,movie,Drama,5.9,2227,False
4966,movie,"Drama,Thriller",5.7,6135,False
4967,tvEpisode,"Drama,Mystery,Sci-Fi",7.9,49,False
4968,tvSeries,Action,6.9,14,False
4969,tvEpisode,Documentary,8.8,5,False
4970,movie,"Action,Comedy,Sci-Fi",5.4,79924,False
4971,tvSeries,"Drama,Thriller",7.5,4046,False
4972,movie,"Action,Adventure,Comedy",4.9,2406,False
4973,movie,"Biography,Comedy,Drama",7.6,110099,False
4974,movie,"Comedy,Romance",6.4,206471,False
4975,tvSeries,Drama,5.4,5,False
4976,movie,"Horror,Thriller",4.6,228,False
4977,tvSeries,"Action,Fantasy,Horror",8.1,2771,False
4978,tvSeries,Drama,6.0,35,False
4979,tvSeries,"Comedy,Drama,Family",7.2,3400,False
4980,movie,"Crime,Drama,Mystery",6.5,8315,False
4981,movie,"Biography,Documentary,History",7.1,3951,False
4982,tvSeries,"Family,Sci-Fi,Thriller",6.6,602,False
4983,movie,"Drama,Romance",6.0,161,False
4984,tvSeries,"Action,Adventure,Comedy",8.9,3975,False
4985,movie,Documentary,7.6,545,False
4986,movie,"Action,Mystery,Thriller",5.7,7342,False
4987,movie,"Horror,Thriller",4.8,14431,False
4988,movie,"Crime,Horror,Mystery",4.8,12270,False
4989,movie,"Horror,Mystery,Thriller",6.2,115571,False
4990,tvEpisode,Drama,7.9,139,False
4991,short,Short,6.9,11,False
4992,short,"Fantasy,Short,Thriller",9.3,25,False
4993,movie,"Action,Drama,Mystery",5.8,344,False
4994,movie,"Action,Sci-Fi",6.0,27413,False
4995,movie,"Action,Adventure,Crime",5.9,5656,False
4996,movie,"Drama,History,War",7.0,72106,False
4997,movie,"Comedy,Sport",6.2,150360,False
4998,movie,"Drama,Horror,Thriller",6.0,303,False
4999,movie,"Comedy,Romance",4.7,190,False
5000,movie,"Comedy,Romance",6.0,527,False
5001,movie,Comedy,4.7,239,False
5002,movie,Comedy,5.2,19309,False
5003,short,"Documentary,Short,War",7.5,7182,False
5004,tvSeries,"Adventure,Comedy,Family",6.7,530,False
5005,movie,"Adventure,Animation,Comedy",6.4,13902,False
5006,movie,"Drama,Horror,Mystery",6.9,209900,False
